"sheet","year","totalSmoke","DU-->FSFV","DU-->FSCV","CS-->FSCV","CS-->FSFV","DU-->CS","CS-->DU"
"maori_female_62",0,0.260640993142768,0.0917994490633741,0.110159338876049,0.0229498622658435,0.0229498622658435,0.311796180467865,0.02
"maori_female_62",1,0.247046840239626,0.0938618625814371,0.112634235097725,0.0234654656453593,0.0234654656453593,0.326909338360002,0.020530525007806
"maori_female_62",2,0.233900533680128,0.0959345296161103,0.115121435539332,0.0239836324040276,0.0239836324040276,0.342908489032202,0.0210751228548073
"maori_female_62",3,0.221206787758581,0.0980173918962488,0.117620870275499,0.0245043479740622,0.0245043479740622,0.359840099384783,0.0216341668406603
"maori_female_62",4,0.208968590346401,0.100110382291161,0.120132458749394,0.0250275955727903,0.0250275955727903,0.37775325813016,0.0222080401672611
"maori_female_62",5,0.19718728358908,0.102213423240579,0.122656107888695,0.0255533558101449,0.0255533558101449,0.396836751227131,0.0227971362014157
"maori_female_62",6,0.185863764282577,0.104315933869225,0.12517912064307,0.0260789834673063,0.0260789834673063,0.416888654900984,0.0234018587444762
"maori_female_62",7,0.174996146774015,0.106428343195092,0.12771401183411,0.0266070857987729,0.0266070857987729,0.438089053028119,0.0240226223091306
"maori_female_62",8,0.164581181864635,0.108550551944849,0.130260662333818,0.0271376379862121,0.0271376379862121,0.460499407392344,0.0246598524035342
"maori_female_62",9,0.154614350497858,0.110682453340759,0.13281894400891,0.0276706133351897,0.0276706133351897,0.48418466131804,0.0253139858229781
"maori_female_62",10,0.145089958753721,0.11282392167911,0.135388706014931,0.0282059804197774,0.0282059804197774,0.510241748654687,0.0259854709492949
"maori_female_62",11,0.136006945630829,0.114900882250414,0.137881058700497,0.0287252205626035,0.0287252205626035,0.536818908055985,0.0266747680582058
"maori_female_62",12,0.127356463663187,0.116987433849104,0.140384920618925,0.0292468584622761,0.0292468584622761,0.564917181575463,0.0273823496348209
"maori_female_62",13,0.119128882736866,0.119083444540703,0.142900133448843,0.0297708611351756,0.0297708611351756,0.5946215403965,0.0281087006975089
"maori_female_62",14,0.111313879637606,0.121188775185028,0.145426530222034,0.030297193796257,0.030297193796257,0.626021990939112,0.028854319130357
"maori_female_62",15,0.103900525438354,0.123303264204836,0.147963917045803,0.0308258160512089,0.0308258160512089,0.660792866939509,0.0296197160244504
"maori_female_62",16,0.0968831831417727,0.125320208710687,0.150384250452824,0.0313300521776718,0.0313300521776718,0.696067511664917,0.0304054160282045
"maori_female_62",17,0.0902487688209587,0.127346379896963,0.152815655876356,0.0318365949742408,0.0318365949742408,0.699837964226681,0.0312119577069899
"maori_female_62",18,0.083983970667498,0.129381608792738,0.155257930551285,0.0323454021981844,0.0323454021981844,0.695360460655977,0.0320398939122969
"maori_female_62",19,0.0780753163666123,0.131425719057388,0.157710862868866,0.0328564297643471,0.0328564297643471,0.690863418073745,0.0328897921606931
"maori_female_62",20,0.0725092366088339,0.133478511055115,0.160174213266138,0.0333696277637788,0.0333696277637788,0.686347275678747,0.0337622350228325
"maori_female_62",21,0.0672765647427948,0.135443121620467,0.16253174594456,0.0338607804051166,0.0338607804051166,0.682025132434974,0.0346578205227843
"maori_female_62",22,0.0623627383536566,0.137418060031638,0.164901672037965,0.0343545150079094,0.0343545150079094,0.677680267930397,0.0355771625479537
"maori_female_62",23,0.0577533845867262,0.139403313091733,0.167283975710079,0.0348508282729331,0.0348508282729331,0.673312711198188,0.0365208912698771
"maori_female_62",24,0.0534343584242365,0.1413988818331,0.16967865819972,0.035349720458275,0.035349720458275,0.66892245996718,0.0374896535761788
"maori_female_62",25,0.0493917771184658,0.143404760445591,0.172085712534709,0.0358511901113978,0.0358511901113978,0.6645095270197,0.0384841135139861
"maori_female_62",26,0.0456150613727187,0.145301577432471,0.174361892918965,0.0363253943581176,0.0363253943581176,0.660336529648565,0.0395049527451068
"maori_female_62",27,0.0420902429637289,0.147209147708666,0.176650977250399,0.0368022869271665,0.0368022869271665,0.656139875040934,0.0405528710132804
"maori_female_62",28,0.0388037912795832,0.149127536115942,0.178953043339131,0.0372818840289856,0.0372818840289856,0.651919420544927,0.0416285866238242
"maori_female_62",29,0.0357426250391259,0.151056838440185,0.181268206128222,0.0377642096100463,0.0377642096100463,0.647674955431592,0.042732836936002
"maori_female_62",30,0.0328941212122393,0.152997158711349,0.183596590453619,0.0382492896778374,0.0382492896778374,0.643406250835031,0.0438663788684542
"maori_female_62",31,0.0302476336583539,0.154857310578309,0.185828772693971,0.0387143276445773,0.0387143276445773,0.63931391672772,0.0450299894180345
"maori_female_62",32,0.0277911036042891,0.156729089871335,0.188074907845602,0.0391822724678337,0.0391822724678337,0.635196002283064,0.0462244661924098
"maori_female_62",33,0.0255129956389823,0.158612745263309,0.190335294315971,0.0396531863158273,0.0396531863158273,0.63105196042072,0.0474506279567876
"maori_female_62",34,0.0234022917416846,0.160508586675125,0.19261030401015,0.0401271466687813,0.0401271466687813,0.626881109314724,0.0487093151951462
"maori_female_62",35,0.0214484837503658,0.162416959444467,0.194900351333361,0.0406042398611168,0.0406042398611168,0.622682689222172,0.0500013906863527
"maori_female_62",36,0.0196423501121717,0.164264504161157,0.197117404993388,0.0410661260402892,0.0410661260402892,0.618618090845455,0.0513277400955621
"maori_female_62",37,0.0179741740971999,0.166125724627264,0.199350869552717,0.0415314311568161,0.0415314311568161,0.614523405820018,0.0526892725813051
"maori_female_62",38,0.01643474933744,0.168001244899525,0.20160149387943,0.0420003112248812,0.0420003112248812,0.610397261221045,0.0540869214186795
