"sheet","year","totalSmoke","DU-->FSFV","DU-->FSCV","CS-->FSCV","CS-->FSFV","DU-->CS","CS-->DU"
"non-maori_female62",0,0.0970281671417891,0.0758646291542214,0.0910375549850656,0.0189661572885553,0.0189661572885553,0.0243937237811576,0.02
"non-maori_female62",1,0.0917415954902339,0.0771440688080783,0.092572882569694,0.0192860172020196,0.0192860172020196,0.0293767059153069,0.0208290706798975
"non-maori_female62",2,0.0866681070102771,0.0784484597186664,0.0941381516623997,0.0196121149296666,0.0196121149296666,0.0347196432087106,0.0216925092694082
"non-maori_female62",3,0.0818044434120014,0.079778051569957,0.0957336618839485,0.0199445128924893,0.0199445128924893,0.0404523708771182,0.0225917404398418
"non-maori_female62",4,0.077146999285038,0.0811330832139758,0.097359699856771,0.020283270803494,0.020283270803494,0.0466071405545683,0.0235282479201681
"non-maori_female62",5,0.0726918536791968,0.0825137799572311,0.0990165359486773,0.0206284449893078,0.0206284449893078,0.0532241124728057,0.0245035769451666
"non-maori_female62",6,0.0684348762863412,0.0839188044737546,0.100702565368505,0.0209797011184386,0.0209797011184386,0.0603307060946736,0.0255193368050591
"non-maori_female62",7,0.0643715944753178,0.0853498525951535,0.102419823114184,0.0213374631487884,0.0213374631487884,0.0679724607004928,0.0265772035008343
"non-maori_female62",8,0.060497312786506,0.0868071003811842,0.104168520457421,0.0217017750952961,0.0217017750952961,0.076193451556176,0.0276789225096448
"non-maori_female62",9,0.0568071418780052,0.0882907046567112,0.105948845588053,0.0220726761641778,0.0220726761641778,0.0850413688909018,0.0288263116648399
"non-maori_female62",10,0.0532960265530764,0.0898007940770322,0.107760952892439,0.022450198519258,0.022450198519258,0.0946396933335086,0.0300212641553851
"non-maori_female62",11,0.0499592828300411,0.0913233537151555,0.109588024458187,0.0228308384287889,0.0228308384287889,0.104925748268461,0.0312657516496195
"non-maori_female62",12,0.0467915067575672,0.0928726721610387,0.111447206593246,0.0232181680402597,0.0232181680402597,0.116008361421302,0.0325618275485023
"non-maori_female62",13,0.0437872163051153,0.0944488107158015,0.113338572858962,0.0236122026789504,0.0236122026789504,0.127953370545058,0.0339116303737193
"non-maori_female62",14,0.0409408744098445,0.0960518038859229,0.115262164663107,0.0240129509714807,0.0240129509714807,0.14083211728247,0.0353173872962379
"non-maori_female62",15,0.0382469107804912,0.0976816475979293,0.117217977117515,0.0244204118994823,0.0244204118994823,0.154845643540305,0.0367814178111326
"non-maori_female62",16,0.0357003197598722,0.0993155038856356,0.119178604662763,0.0248288759714089,0.0248288759714089,0.169873708217392,0.0383061375647461
"non-maori_female62",17,0.0332954082083637,0.100976265640656,0.121171518768787,0.0252440664101639,0.0252440664101639,0.186091824209455,0.0398940623404986
"non-maori_female62",18,0.0310265206566198,0.102663841904564,0.123196610285477,0.025665960476141,0.025665960476141,0.203599443589468,0.0415478122099241
"non-maori_female62",19,0.0288880550467387,0.104378108376676,0.125253730052011,0.026094527094169,0.026094527094169,0.222504531913747,0.0432701158557808
"non-maori_female62",20,0.0268744771915564,0.106118895294533,0.12734267435344,0.0265297238236334,0.0265297238236334,0.243081469607585,0.0450638150743706
"non-maori_female62",21,0.0249808028160457,0.107916215203008,0.129499458243609,0.026979053800752,0.026979053800752,0.265276396436454,0.0469318694644947
"non-maori_female62",22,0.0232015716133596,0.109743781404813,0.131692537685776,0.0274359453512032,0.0274359453512032,0.289271168000314,0.0488773613107841
"non-maori_female62",23,0.0215314393058602,0.111601829831265,0.133922195797517,0.0279004574578161,0.0279004574578161,0.3152196158774,0.0509035006694605
"non-maori_female62",24,0.0199651862339578,0.11349060981054,0.136188731772648,0.028372652452635,0.028372652452635,0.343289230836244,0.05301363066492
"non-maori_female62",25,0.018497724839165,0.115410373605952,0.138492448327143,0.0288525934014881,0.0288525934014881,0.373834273332383,0.05521123300588
"non-maori_female62",26,0.0171244230242309,0.117333933910075,0.14080072069209,0.0293334834775188,0.0293334834775188,0.406766244772294,0.0574999337301882
"non-maori_female62",27,0.0158404043724563,0.11928921773638,0.143147061283656,0.029822304434095,0.029822304434095,0.442427708328352,0.0598835091877755
"non-maori_female62",28,0.0146409502180805,0.121276581946244,0.145531898335492,0.0303191454865609,0.0303191454865609,0.481057149034771,0.0623658922716233
"non-maori_female62",29,0.0135215023336137,0.123296435013991,0.147955722016789,0.0308241087534977,0.0308241087534977,0.522914917136539,0.0649511789070257
"non-maori_female62",30,0.0124776647981369,0.125349226344079,0.150419071612895,0.0313373065860198,0.0313373065860198,0.568455710058129,0.0676436348098553
"non-maori_female62",31,0.0115053927488729,0.127410573288188,0.152892687945825,0.031852643322047,0.031852643322047,0.61770301906734,0.0704477025249824
"non-maori_female62",32,0.0106005731934442,0.129506123880324,0.155407348656388,0.0323765309700809,0.0323765309700809,0.67112661654735,0.0733680087564626
"non-maori_female62",33,0.00975926288028573,0.13163660625518,0.157963927506216,0.032909151563795,0.032909151563795,0.690399466238604,0.0764093720015848
"non-maori_female62",34,0.00897768681050716,0.133802873032287,0.160563447638744,0.0334507182580717,0.0334507182580717,0.685633679328969,0.0795768105013795
"non-maori_female62",35,0.00825223623506655,0.136005894483647,0.163207073380376,0.0340014736209117,0.0340014736209117,0.680787032135977,0.0828755505207021
"non-maori_female62",36,0.00757956591346851,0.138226114267644,0.165871337121173,0.0345565285669111,0.0345565285669111,0.675902548611182,0.0863110349715559
"non-maori_female62",37,0.00695636717451439,0.140485662269477,0.168582794723373,0.0351214155673693,0.0351214155673693,0.67093154300715,0.0898889323938821
"non-maori_female62",38,0.00637949264590747,0.14278610905039,0.171343330860468,0.0356965272625974,0.0356965272625974,0.665870560089143,0.0936151463086348
"non-maori_female62",39,0.00584595228291438,0.145129283479048,0.174155140174858,0.036282320869762,0.036282320869762,0.660715576346094,0.0974958249585749
"non-maori_female62",40,0.00535290914471929,0.147514699295528,0.177017639154633,0.0368786748238819,0.0368786748238819,0.655467661549839,0.101537371452853
"non-maori_female62",41,0.00490144888718365,0.148661664425722,0.178393997310867,0.0371654161064305,0.0371654161064305,0.652944338263411,0.105746454332124
"non-maori_female62",42,0.00448806444200048,0.149825658958568,0.179790790750282,0.037456414739642,0.037456414739642,0.650383550291151,0.110130018571619
"non-maori_female62",43,0.00410954452431779,0.15090292083451,0.181083505001411,0.0377257302086274,0.0377257302086274,0.648013574164079,0.114695297040333
