sheet,year,totalSmoke,DU-->FSFV,DU-->FSCV,CS-->FSCV,CS-->FSFV,DU-->CS,CS-->DU
non-maori_male_22,26,0.0738,0.0463,0.0555,0.0116,0.0116,0.069,0.0466
non-maori_male_22,27,0.0708,0.0469,0.0563,0.0117,0.0117,0.0702,0.0477
non-maori_male_22,28,0.0678,0.0476,0.0571,0.0119,0.0119,0.0713,0.0488
non-maori_male_22,29,0.0649,0.0483,0.0579,0.0121,0.0121,0.0725,0.0499
non-maori_male_22,30,0.0621,0.0489,0.0587,0.0122,0.0122,0.0736,0.051
non-maori_male_22,31,0.0593,0.0497,0.0596,0.0124,0.0124,0.0747,0.0521
non-maori_male_22,32,0.0567,0.0504,0.0605,0.0126,0.0126,0.0758,0.0532
non-maori_male_22,33,0.0541,0.0511,0.0614,0.0128,0.0128,0.0769,0.0543
non-maori_male_22,34,0.0516,0.0519,0.0623,0.013,0.013,0.078,0.0554
non-maori_male_22,35,0.0491,0.0526,0.0632,0.0132,0.0132,0.0791,0.0566
non-maori_male_22,36,0.0468,0.0534,0.0641,0.0134,0.0134,0.0802,0.0577
non-maori_male_22,37,0.0445,0.0542,0.0651,0.0136,0.0136,0.0812,0.0588
non-maori_male_22,38,0.0423,0.0551,0.0661,0.0138,0.0138,0.0823,0.0599
non-maori_male_22,39,0.0402,0.0559,0.0671,0.014,0.014,0.0833,0.061
non-maori_male_22,40,0.0381,0.0567,0.0681,0.0142,0.0142,0.0843,0.0621
non-maori_male_22,41,0.0362,0.0576,0.0691,0.0144,0.0144,0.0853,0.0632
non-maori_male_22,42,0.0343,0.0585,0.0702,0.0146,0.0146,0.0863,0.0643
non-maori_male_22,43,0.0324,0.0594,0.0713,0.0148,0.0148,0.0872,0.0653
non-maori_male_22,44,0.0307,0.0603,0.0724,0.0151,0.0151,0.0882,0.0664
non-maori_male_22,45,0.029,0.0613,0.0735,0.0153,0.0153,0.0891,0.0674
non-maori_male_22,46,0.0274,0.0622,0.0747,0.0156,0.0156,0.0899,0.0685
non-maori_male_22,47,0.0258,0.0632,0.0759,0.0158,0.0158,0.0908,0.0695
non-maori_male_22,48,0.0243,0.0642,0.0771,0.0161,0.0161,0.0916,0.0705
non-maori_male_22,49,0.0229,0.0653,0.0783,0.0163,0.0163,0.0923,0.0715
non-maori_male_22,50,0.0216,0.0663,0.0796,0.0166,0.0166,0.0931,0.0725
non-maori_male_22,51,0.0203,0.0674,0.0809,0.0169,0.0169,0.0938,0.0734
non-maori_male_22,52,0.0191,0.0685,0.0822,0.0171,0.0171,0.0944,0.0744
non-maori_male_22,53,0.0179,0.0697,0.0836,0.0174,0.0174,0.095,0.0753
non-maori_male_22,54,0.0168,0.0709,0.0851,0.0177,0.0177,0.0955,0.0762
non-maori_male_22,55,0.0157,0.0721,0.0866,0.018,0.018,0.096,0.0771
non-maori_male_22,56,0.0147,0.0734,0.0881,0.0183,0.0183,0.0965,0.0779
non-maori_male_22,57,0.0138,0.0747,0.0897,0.0187,0.0187,0.0969,0.0788
non-maori_male_22,58,0.0129,0.0761,0.0913,0.019,0.019,0.0972,0.0796
non-maori_male_22,59,0.0121,0.0775,0.093,0.0194,0.0194,0.0974,0.0804
non-maori_male_22,60,0.0113,0.079,0.0948,0.0198,0.0198,0.0976,0.0811
non-maori_male_22,61,0.0105,0.0806,0.0967,0.0201,0.0201,0.0977,0.0818
non-maori_male_22,62,0.0098,0.0822,0.0986,0.0206,0.0206,0.0978,0.0825
non-maori_male_22,63,0.0091,0.0839,0.1007,0.021,0.021,0.0977,0.0832
non-maori_male_22,64,0.0085,0.0857,0.1029,0.0214,0.0214,0.0976,0.0839
non-maori_male_22,65,0.0079,0.0876,0.1051,0.0219,0.0219,0.0974,0.0845
non-maori_male_22,66,0.0073,0.0896,0.1075,0.0224,0.0224,0.0971,0.085
non-maori_male_22,67,0.0068,0.0917,0.1101,0.0229,0.0229,0.0967,0.0856
non-maori_male_22,68,0.0063,0.094,0.1128,0.0235,0.0235,0.0961,0.0861
non-maori_male_22,69,0.0059,0.0964,0.1156,0.0241,0.0241,0.0955,0.0866
non-maori_male_22,70,0.0054,0.0989,0.1187,0.0247,0.0247,0.0948,0.087
non-maori_male_22,71,0.005,0.1016,0.1219,0.0254,0.0254,0.0939,0.0874
non-maori_male_22,72,0.0046,0.1045,0.1254,0.0261,0.0261,0.0929,0.0878
non-maori_male_22,73,0.0043,0.1076,0.1291,0.0269,0.0269,0.0918,0.0881
non-maori_male_22,74,0.004,0.1109,0.1331,0.0277,0.0277,0.0905,0.0884
non-maori_male_22,75,0.0037,0.1145,0.1374,0.0286,0.0286,0.0891,0.0887
non-maori_male_22,76,0.0034,0.1183,0.142,0.0296,0.0296,0.0875,0.0889
non-maori_male_22,77,0.0031,0.1224,0.1469,0.0306,0.0306,0.0857,0.0891
non-maori_male_22,78,0.0029,0.1269,0.1523,0.0317,0.0317,0.0837,0.0893
non-maori_male_22,79,0.0026,0.1318,0.1581,0.0329,0.0329,0.0816,0.0894
non-maori_male_22,80,0.0024,0.137,0.1644,0.0342,0.0342,0.0806,0.0895
non-maori_male_22,81,0.0022,0.1419,0.1703,0.0355,0.0355,0.0786,0.0895
non-maori_male_22,82,0.002,0.1472,0.1767,0.0368,0.0368,0.0764,0.0895
non-maori_male_22,83,0.0019,0.153,0.1836,0.0383,0.0383,0.0739,0.0895
non-maori_male_22,84,0.0017,0.1594,0.1912,0.0398,0.0398,0.0712,0.0894
non-maori_male_22,85,0.0016,0.1662,0.1995,0.0416,0.0416,0.0682,0.0893
non-maori_male_22,86,0.0015,0.1737,0.2085,0.0434,0.0434,0.0648,0.0891
non-maori_male_22,87,0.0013,0.1819,0.2183,0.0455,0.0455,0.0612,0.0889
non-maori_male_22,88,0.0013,0.1819,0.2183,0.0455,0.0455,0.0612,0.0889
non-maori_male_22,89,0.0013,0.1819,0.2183,0.0455,0.0455,0.0612,0.0889
non-maori_male_22,90,0.0013,0.1819,0.2183,0.0455,0.0455,0.0612,0.0889
non-maori_male_22,91,0.0013,0.1819,0.2183,0.0455,0.0455,0.0612,0.0889
non-maori_male_22,92,0.0013,0.1819,0.2183,0.0455,0.0455,0.0612,0.0889
non-maori_male_22,93,0.0013,0.1819,0.2183,0.0455,0.0455,0.0612,0.0889
non-maori_male_22,94,0.0013,0.1819,0.2183,0.0455,0.0455,0.0612,0.0889
non-maori_male_22,95,0.0013,0.1819,0.2183,0.0455,0.0455,0.0612,0.0889
non-maori_male_22,96,0.0013,0.1819,0.2183,0.0455,0.0455,0.0612,0.0889
non-maori_male_22,97,0.0013,0.1819,0.2183,0.0455,0.0455,0.0612,0.0889
non-maori_male_22,98,0.0013,0.1819,0.2183,0.0455,0.0455,0.0612,0.0889
non-maori_male_22,99,0.0013,0.1819,0.2183,0.0455,0.0455,0.0612,0.0889
non-maori_male_22,100,0.0013,0.1819,0.2183,0.0455,0.0455,0.0612,0.0889
non-maori_male_22,101,0.0013,0.1819,0.2183,0.0455,0.0455,0.0612,0.0889
non-maori_male_22,102,0.0013,0.1819,0.2183,0.0455,0.0455,0.0612,0.0889
non-maori_male_22,103,0.0013,0.1819,0.2183,0.0455,0.0455,0.0612,0.0889
non-maori_male_22,104,0.0013,0.1819,0.2183,0.0455,0.0455,0.0612,0.0889
non-maori_male_22,105,0.0013,0.1819,0.2183,0.0455,0.0455,0.0612,0.0889
non-maori_male_22,106,0.0013,0.1819,0.2183,0.0455,0.0455,0.0612,0.0889
non-maori_male_22,107,0.0013,0.1819,0.2183,0.0455,0.0455,0.0612,0.0889
non-maori_male_22,108,0.0013,0.1819,0.2183,0.0455,0.0455,0.0612,0.0889
non-maori_male_22,109,0.0013,0.1819,0.2183,0.0455,0.0455,0.0612,0.0889
