"sheet","year","totalSmoke","DU-->FSFV","DU-->FSCV","CS-->FSCV","CS-->FSFV","DU-->CS","CS-->DU"
"maori_male_42",0,0.336397590256171,0.0753929970605085,0.0904715964726101,0.0188482492651271,0.0188482492651271,0.432796573371358,0.05
"maori_male_42",1,0.320681830717321,0.0757965571156212,0.0909558685387455,0.0189491392789053,0.0189491392789053,0.415001083248576,0.050544465215751
"maori_male_42",2,0.305495462468767,0.0761762379359307,0.0914114855231168,0.0190440594839827,0.0190440594839827,0.397795447022681,0.0510835891610475
"maori_male_42",3,0.290833282837515,0.0765312031498394,0.0918374437798073,0.0191328007874599,0.0191328007874599,0.381132495092722,0.0516170732515774
"maori_male_42",4,0.276689308928507,0.0768606153430921,0.0922327384117105,0.019215153835773,0.019215153835773,0.364971559552046,0.0521446194242817
"maori_male_42",5,0.263056830706375,0.0771637024172054,0.0925964429006465,0.0192909256043014,0.0192909256043014,0.348646486159263,0.0526659304088717
"maori_male_42",6,0.249912454816494,0.077534043939681,0.0930408527276172,0.0193835109849203,0.0193835109849203,0.333205435574423,0.0531807100014202
"maori_male_42",7,0.23725060562288,0.0778732200941759,0.093447864113011,0.019468305023544,0.019468305023544,0.318148487261439,0.0536886633396809
"maori_male_42",8,0.225064952486601,0.0781802416967814,0.0938162900361377,0.0195450604241953,0.0195450604241953,0.3034564627374,0.054189497179788
"maori_male_42",9,0.213348466117525,0.0784541244412986,0.0941449493295584,0.0196135311103247,0.0196135311103247,0.289113297587492,0.054682920173979
"maori_male_42",10,0.202093474549536,0.0786939362694978,0.0944327235233973,0.0196734840673744,0.0196734840673744,0.274715572474093,0.0551686431489804
"maori_male_42",11,0.191282555340419,0.0789656453992749,0.0947587744791299,0.0197414113498187,0.0197414113498187,0.260900674430199,0.0556463793846902
"maori_male_42",12,0.180908406143362,0.0791987169053217,0.095038460286386,0.0197996792263304,0.0197996792263304,0.247385509754173,0.0561158448927869
"maori_male_42",13,0.170963121298512,0.0793920813646639,0.0952704976375967,0.019848020341166,0.019848020341166,0.234165108944239,0.0565767586948925
"maori_male_42",14,0.161438248588529,0.0795446899331177,0.0954536279197412,0.0198861724832794,0.0198861724832794,0.221236015130375,0.0570288430999121
"maori_male_42",15,0.152324844973141,0.0796555427194822,0.0955866512633786,0.0199138856798705,0.0199138856798705,0.208412407948531,0.0574718239801721
"maori_male_42",16,0.143609601976954,0.0797595931082586,0.0957115117299103,0.0199398982770646,0.0199398982770646,0.195989655718766,0.0579054310459774
"maori_male_42",17,0.135283440163173,0.0798182562848068,0.0957819075417681,0.0199545640712017,0.0199545640712017,0.183848031046199,0.0583293981182055
"maori_male_42",18,0.127336885926663,0.0798305357873068,0.0957966429447682,0.0199576339468267,0.0199576339468267,0.171989356244134,0.0587434633985571
"maori_male_42",19,0.11976012410161,0.0797954833382418,0.0957545800058902,0.0199488708345605,0.0199488708345605,0.160416073766525,0.0591473697370818
"maori_male_42",20,0.112543048840835,0.0797122096279904,0.0956546515535885,0.0199280524069976,0.0199280524069976,0.149104382773724,0.0595408648966003
"maori_male_42",21,0.105674790519437,0.0796361983268996,0.0955634379922795,0.0199090495817249,0.0199090495817249,0.138116179504584,0.0599237018136436
"maori_male_42",22,0.099144903759707,0.07951204267889,0.095414451214668,0.0198780106697225,0.0198780106697225,0.127416936054896,0.0602956388555351
"maori_male_42",23,0.0929427837597465,0.0793392022613566,0.0952070427136279,0.0198348005653391,0.0198348005653391,0.117010509906696,0.060656440073243
"maori_male_42",24,0.0870577095922654,0.0791172274710342,0.094940672965241,0.0197793068677585,0.0197793068677585,0.106900794407662,0.061005875449635
"maori_male_42",25,0.0814788852699034,0.0788457509330582,0.0946149011196698,0.0197114377332645,0.0197114377332645,0.0971650317580983,0.0613437211427703
"maori_male_42",26,0.076196707489482,0.0785064468803741,0.0942077362564489,0.0196266117200935,0.0196266117200935,0.0876972913788057,0.061669759723873
"maori_male_42",27,0.0712001023246984,0.0781184947124385,0.0937421936549262,0.0195296236781096,0.0195296236781096,0.0785393962611459,0.061983780409631
"maori_male_42",28,0.0664780566515625,0.0776819297390854,0.0932183156869025,0.0194204824347713,0.0194204824347713,0.0696939963683027,0.0622855792884771
"maori_male_42",29,0.0620196481450013,0.0771969152405447,0.0926362982886536,0.0192992288101362,0.0192992288101362,0.0611634325805592,0.0625749595405127
"maori_male_42",30,0.0578140729477789,0.0766637055018208,0.0919964466021849,0.0191659263754552,0.0191659263754552,0.053069881434557,0.0628517316507422
"maori_male_42",31,0.0538524363697671,0.0760494545175239,0.0912593454210287,0.019012363629381,0.019012363629381,0.0452423238054109,0.0631157136152978
"maori_male_42",32,0.050123878489648,0.0753906670771647,0.0904688004925976,0.0188476667692912,0.0188476667692912,0.0377364087647435,0.0633667311403395
"maori_male_42",33,0.0466177708579678,0.0746881407377773,0.0896257688853328,0.0186720351844443,0.0186720351844443,0.0305517249290697,0.0636046178333286
"maori_male_42",34,0.0433237318636437,0.0739428217186385,0.0887313860623662,0.0184857054296596,0.0184857054296596,0.0493054293885864,0.0638292153863804
"maori_male_42",35,0.0402316401204566,0.0741694544045982,0.0890033452855178,0.0185423636011495,0.0185423636011495,0.0600020060946057,0.0640403737514147
"maori_male_42",36,0.0373332523026638,0.0748931663519969,0.0898717996223963,0.0187232915879992,0.0187232915879992,0.0593855077043634,0.0642379513068335
"maori_male_42",37,0.0346186495148163,0.075631413285876,0.0907576959430512,0.018907853321469,0.018907853321469,0.0587487954765943,0.0644218150154669
