age,sex,income_first,income,income_last,expenditure_rate_first,expenditure_rate,expenditure_rate_last
32,female,-9321.25278136882,-6989.0064809885935,-23940.19169201521,16322.240953659695,2306.281178944867,4501.824397338402
32,male,-4629.791851711027,-7127.970256939163,-34536.651832699616,17024.90523265209,1926.594843868821,4122.138062262357
33,female,-9321.25278136882,-6989.0064809885935,-23940.19169201521,16322.240953659695,2306.281178944867,4501.824397338402
33,male,-4629.791851711027,-7127.970256939163,-34536.651832699616,17024.90523265209,1926.594843868821,4122.138062262357
34,female,-9321.25278136882,-6989.0064809885935,-23940.19169201521,16322.240953659695,2306.281178944867,4501.824397338402
34,male,-4629.791851711027,-7127.970256939163,-34536.651832699616,17024.90523265209,1926.594843868821,4122.138062262357
35,female,-9265.920712927757,-6933.674412547528,-23884.859623574146,17100.387588640682,2588.023926093156,6318.269910646388
35,male,-1989.1915123574145,-4487.369917585551,-31896.051493346007,17773.376031131178,2293.3668590779466,6023.612843631178
36,female,-9265.920712927757,-6933.674412547528,-23884.859623574146,17100.387588640682,2588.023926093156,6318.269910646388
36,male,-1989.1915123574145,-4487.369917585551,-31896.051493346007,17773.376031131178,2293.3668590779466,6023.612843631178
37,female,-9265.920712927757,-6933.674412547528,-23884.859623574146,17100.387588640682,2588.023926093156,6318.269910646388
37,male,-1989.1915123574145,-4487.369917585551,-31896.051493346007,17773.376031131178,2293.3668590779466,6023.612843631178
38,female,-9265.920712927757,-6933.674412547528,-23884.859623574146,17100.387588640682,2588.023926093156,6318.269910646388
38,male,-1989.1915123574145,-4487.369917585551,-31896.051493346007,17773.376031131178,2293.3668590779466,6023.612843631178
39,female,-9265.920712927757,-6933.674412547528,-23884.859623574146,17100.387588640682,2588.023926093156,6318.269910646388
39,male,-1989.1915123574145,-4487.369917585551,-31896.051493346007,17773.376031131178,2293.3668590779466,6023.612843631178
40,female,-4816.6851963878335,-5869.8525456273765,-22933.539376425848,17842.55005061787,2897.754363355513,8060.081583650191
40,male,-3214.007441064639,-3780.964420437262,-27480.340813688214,18476.08917751901,2673.022096720532,7835.349317015209
41,female,-4816.6851963878335,-5869.8525456273765,-22933.539376425848,17842.55005061787,2897.754363355513,8060.081583650191
41,male,-3214.007441064639,-3780.964420437262,-27480.340813688214,18476.08917751901,2673.022096720532,7835.349317015209
42,female,-4816.6851963878335,-5869.8525456273765,-22933.539376425848,17842.55005061787,2897.754363355513,8060.081583650191
42,male,-3214.007441064639,-3780.964420437262,-27480.340813688214,18476.08917751901,2673.022096720532,7835.349317015209
43,female,-4816.6851963878335,-5869.8525456273765,-22933.539376425848,17842.55005061787,2897.754363355513,8060.081583650191
43,male,-3214.007441064639,-3780.964420437262,-27480.340813688214,18476.08917751901,2673.022096720532,7835.349317015209
