age,sex,income_first,income,income_last,expenditure_rate_first,expenditure_rate,expenditure_rate_last
32,male,-5832.339544391634,-6874.742915019011,-11127.743812072242,11359.181644486693,2666.7759550855512,2933.440889496197
33,female,-6382.2813553231945,-7925.613410646391,-9610.330548479089,9745.404768773764,3046.462290161597,3313.127224572243
33,male,-5832.339544391634,-6874.742915019011,-11127.743812072242,11359.181644486693,2666.7759550855512,2933.440889496197
34,female,-6382.2813553231945,-7925.613410646391,-9610.330548479089,9745.404768773764,3046.462290161597,3313.127224572243
34,male,-5832.339544391634,-6874.742915019011,-11127.743812072242,11359.181644486693,2666.7759550855512,2933.440889496197
35,female,-6326.94928688213,-7870.281342205323,-9554.99848003802,10152.514597671103,2956.0131836977184,4711.267832937262
35,male,-3191.7392050380226,-4234.142575665399,-8487.14347271863,11489.346615969582,2661.356116682509,4416.610765922053
36,female,-6326.94928688213,-7870.281342205323,-9554.99848003802,10152.514597671103,2956.0131836977184,4711.267832937262
36,male,-3191.7392050380226,-4234.142575665399,-8487.14347271863,11489.346615969582,2661.356116682509,4416.610765922053
37,female,-6326.94928688213,-7870.281342205323,-9554.99848003802,10152.514597671103,2956.0131836977184,4711.267832937262
37,male,-3191.7392050380226,-4234.142575665399,-8487.14347271863,11489.346615969582,2661.356116682509,4416.610765922053
38,female,-6326.94928688213,-7870.281342205323,-9554.99848003802,10152.514597671103,2956.0131836977184,4711.267832937262
38,male,-3191.7392050380226,-4234.142575665399,-8487.14347271863,11489.346615969582,2661.356116682509,4416.610765922053
39,female,-6326.94928688213,-7870.281342205323,-9554.99848003802,10152.514597671103,2956.0131836977184,4711.267832937262
39,male,-3191.7392050380226,-4234.142575665399,-8487.14347271863,11489.346615969582,2661.356116682509,4416.610765922053
40,female,-3824.3612110266163,-5505.1452513307995,-8604.505676806082,10524.528751663496,2897.1057597433446,6075.201264496198
40,male,-1985.4002623574145,-3116.7130199714825,-8102.870060931557,11646.166530418252,2672.3734931083645,5850.468997861216
41,female,-3824.3612110266163,-5505.1452513307995,-8604.505676806082,10524.528751663496,2897.1057597433446,6075.201264496198
41,male,-1985.4002623574145,-3116.7130199714825,-8102.870060931557,11646.166530418252,2672.3734931083645,5850.468997861216
42,female,-3824.3612110266163,-5505.1452513307995,-8604.505676806082,10524.528751663496,2897.1057597433446,6075.201264496198
42,male,-1985.4002623574145,-3116.7130199714825,-8102.870060931557,11646.166530418252,2672.3734931083645,5850.468997861216
43,female,-3824.3612110266163,-5505.1452513307995,-8604.505676806082,10524.528751663496,2897.1057597433446,6075.201264496198
