age,sex,income_first,income,income_last,expenditure_rate_first,expenditure_rate,expenditure_rate_last
61,female,-7397.835852661597,-8520.571918631178,-13675.67783269962,8209.49364519962,1972.3724871673005,8887.828625
61,male,-9129.196032889731,-10979.424345912545,-20318.81563973384,10997.083129277566,1876.2947452471485,8791.750883079847
62,female,-7397.835852661597,-8520.571918631178,-13675.67783269962,8209.49364519962,1972.3724871673005,8887.828625
62,male,-9129.196032889731,-10979.424345912545,-20318.81563973384,10997.083129277566,1876.2947452471485,8791.750883079847
63,female,-7397.835852661597,-8520.571918631178,-13675.67783269962,8209.49364519962,1972.3724871673005,8887.828625
63,male,-9129.196032889731,-10979.424345912545,-20318.81563973384,10997.083129277566,1876.2947452471485,8791.750883079847
64,female,-7397.835852661597,-8520.571918631178,-13675.67783269962,8209.49364519962,1972.3724871673005,8887.828625
64,male,-9129.196032889731,-10979.424345912545,-20318.81563973384,10997.083129277566,1876.2947452471485,8791.750883079847
65,female,0.0,0.0,0.0,8532.818103374524,1961.3551107414446,10327.550944391634
65,male,0.0,0.0,0.0,11321.207235741444,1859.6798307984786,10225.875664448671
66,female,0.0,0.0,0.0,8532.818103374524,1961.3551107414446,10327.550944391634
66,male,0.0,0.0,0.0,11321.207235741444,1859.6798307984786,10225.875664448671
67,female,0.0,0.0,0.0,8532.818103374524,1961.3551107414446,10327.550944391634
67,male,0.0,0.0,0.0,11321.207235741444,1859.6798307984786,10225.875664448671
68,female,0.0,0.0,0.0,8532.818103374524,1961.3551107414446,10327.550944391634
68,male,0.0,0.0,0.0,11321.207235741444,1859.6798307984786,10225.875664448671
69,female,0.0,0.0,0.0,8532.818103374524,1961.3551107414446,10327.550944391634
69,male,0.0,0.0,0.0,11321.207235741444,1859.6798307984786,10225.875664448671
70,female,0.0,0.0,0.0,8819.269890446767,2002.759122148289,11910.32145769962
70,male,0.0,0.0,0.0,11460.523737642583,1880.381836501901,11787.944172053232
71,female,0.0,0.0,0.0,8819.269890446767,2002.759122148289,11910.32145769962
71,male,0.0,0.0,0.0,11460.523737642583,1880.381836501901,11787.944172053232
72,female,0.0,0.0,0.0,8819.269890446767,2002.759122148289,11910.32145769962
72,male,0.0,0.0,0.0,11460.523737642583,1880.381836501901,11787.944172053232
