age,sex,income_first,income,income_last,expenditure_rate_first,expenditure_rate,expenditure_rate_last
48,male,-357.58502994296555,-521.1264849809886,-23865.19221387833,11694.649650427757,3408.64077019962,9539.770768773764
49,female,-2017.8604739543728,-2086.4494240494296,-18794.00343222433,11886.596337214829,3578.552704134981,9709.682702709126
49,male,-357.58502994296555,-521.1264849809886,-23865.19221387833,11694.649650427757,3408.64077019962,9539.770768773764
50,female,-1840.9550788973386,-1960.8316169201519,-17263.805247148288,12917.431831511409,3659.761430370722,11587.345735028515
50,male,-2101.9622195817487,-2327.5795551330802,-22263.988288973385,13208.561561074142,3529.565361454373,11457.149666112166
51,female,-1840.9550788973386,-1960.8316169201519,-17263.805247148288,12917.431831511409,3659.761430370722,11587.345735028515
51,male,-2101.9622195817487,-2327.5795551330802,-22263.988288973385,13208.561561074142,3529.565361454373,11457.149666112166
52,female,-1840.9550788973386,-1960.8316169201519,-17263.805247148288,12917.431831511409,3659.761430370722,11587.345735028515
52,male,-2101.9622195817487,-2327.5795551330802,-22263.988288973385,13208.561561074142,3529.565361454373,11457.149666112166
53,female,-1840.9550788973386,-1960.8316169201519,-17263.805247148288,12917.431831511409,3659.761430370722,11587.345735028515
53,male,-2101.9622195817487,-2327.5795551330802,-22263.988288973385,13208.561561074142,3529.565361454373,11457.149666112166
54,female,-1840.9550788973386,-1960.8316169201519,-17263.805247148288,12917.431831511409,3659.761430370722,11587.345735028515
54,male,-2101.9622195817487,-2327.5795551330802,-22263.988288973385,13208.561561074142,3529.565361454373,11457.149666112166
55,female,-3851.827351711026,-3971.70388973384,-19274.677519961973,13762.126974096956,3721.8674474809886,13500.104442252852
55,male,-4925.026916349809,-5150.644251901141,-25087.052985741444,14503.458690351708,3616.2827759030415,13394.519770674904
56,female,-3851.827351711026,-3971.70388973384,-19274.677519961973,13762.126974096956,3721.8674474809886,13500.104442252852
56,male,-4925.026916349809,-5150.644251901141,-25087.052985741444,14503.458690351708,3616.2827759030415,13394.519770674904
57,female,-3851.827351711026,-3971.70388973384,-19274.677519961973,13762.126974096956,3721.8674474809886,13500.104442252852
57,male,-4925.026916349809,-5150.644251901141,-25087.052985741444,14503.458690351708,3616.2827759030415,13394.519770674904
58,female,-3851.827351711026,-3971.70388973384,-19274.677519961973,13762.126974096956,3721.8674474809886,13500.104442252852
58,male,-4925.026916349809,-5150.644251901141,-25087.052985741444,14503.458690351708,3616.2827759030415,13394.519770674904
59,female,-3851.827351711026,-3971.70388973384,-19274.677519961973,13762.126974096956,3721.8674474809886,13500.104442252852
59,male,-4925.026916349809,-5150.644251901141,-25087.052985741444,14503.458690351708,3616.2827759030415,13394.519770674904
60,female,-7716.2375210076025,-8523.059536026616,-16876.247238593154,14420.68176497148,3764.870755465779,15447.958824382129
60,male,-9734.261177281369,-10879.518325380228,-25421.173109315587,15579.341038260454,3668.793013545628,15351.881082461978
61,female,-7716.2375210076025,-8523.059536026616,-16876.247238593154,14420.68176497148,3764.870755465779,15447.958824382129
61,male,-9734.261177281369,-10879.518325380228,-25421.173109315587,15579.341038260454,3668.793013545628,15351.881082461978
62,female,-7716.2375210076025,-8523.059536026616,-16876.247238593154,14420.68176497148,3764.870755465779,15447.958824382129
62,male,-9734.261177281369,-10879.518325380228,-25421.173109315587,15579.341038260454,3668.793013545628,15351.881082461978
63,female,-7716.2375210076025,-8523.059536026616,-16876.247238593154,14420.68176497148,3764.870755465779,15447.958824382129
63,male,-9734.261177281369,-10879.518325380228,-25421.173109315587,15579.341038260454,3668.793013545628,15351.881082461978
64,female,-7716.2375210076025,-8523.059536026616,-16876.247238593154,14420.68176497148,3764.870755465779,15447.958824382129
64,male,-9734.261177281369,-10879.518325380228,-25421.173109315587,15579.341038260454,3668.793013545628,15351.881082461978
65,female,0.0,0.0,0.0,14893.096204134981,3788.771354325095,17430.908881416348
65,male,0.0,0.0,0.0,16436.20860480038,3687.096074382129,17329.233601473385
66,female,0.0,0.0,0.0,14893.096204134981,3788.771354325095,17430.908881416348
66,male,0.0,0.0,0.0,16436.20860480038,3687.096074382129,17329.233601473385
67,female,0.0,0.0,0.0,14893.096204134981,3788.771354325095,17430.908881416348
67,male,0.0,0.0,0.0,16436.20860480038,3687.096074382129,17329.233601473385
68,female,0.0,0.0,0.0,14893.096204134981,3788.771354325095,17430.908881416348
68,male,0.0,0.0,0.0,16436.20860480038,3687.096074382129,17329.233601473385
69,female,0.0,0.0,0.0,14893.096204134981,3788.771354325095,17430.908881416348
69,male,0.0,0.0,0.0,16436.20860480038,3687.096074382129,17329.233601473385
70,female,0.0,0.0,0.0,15179.370291587451,3793.569244058935,19448.95461335551
70,male,0.0,0.0,0.0,17074.061389971484,3671.191958412548,19326.577327709125
71,female,0.0,0.0,0.0,15179.370291587451,3793.569244058935,19448.95461335551
71,male,0.0,0.0,0.0,17074.061389971484,3671.191958412548,19326.577327709125
72,female,0.0,0.0,0.0,15179.370291587451,3793.569244058935,19448.95461335551
72,male,0.0,0.0,0.0,17074.061389971484,3671.191958412548,19326.577327709125
73,female,0.0,0.0,0.0,15179.370291587451,3793.569244058935,19448.95461335551
73,male,0.0,0.0,0.0,17074.061389971484,3671.191958412548,19326.577327709125
74,female,0.0,0.0,0.0,15179.370291587451,3793.569244058935,19448.95461335551
74,male,0.0,0.0,0.0,17074.061389971484,3671.191958412548,19326.577327709125
75,female,0.0,0.0,0.0,15279.504027328894,3779.2644246673,21502.09602019962
75,male,0.0,0.0,0.0,17492.89939377376,3621.080665636882,21343.9122611692
76,female,0.0,0.0,0.0,15279.504027328894,3779.2644246673,21502.09602019962
76,male,0.0,0.0,0.0,17492.89939377376,3621.080665636882,21343.9122611692
77,female,0.0,0.0,0.0,15279.504027328894,3779.2644246673,21502.09602019962
77,male,0.0,0.0,0.0,17492.89939377376,3621.080665636882,21343.9122611692
78,female,0.0,0.0,0.0,15279.504027328894,3779.2644246673,21502.09602019962
78,male,0.0,0.0,0.0,17492.89939377376,3621.080665636882,21343.9122611692
79,female,0.0,0.0,0.0,15279.504027328894,3779.2644246673,21502.09602019962
79,male,0.0,0.0,0.0,17492.89939377376,3621.080665636882,21343.9122611692
80,female,0.0,0.0,0.0,15193.497411359314,3745.8568961501896,23590.33310194867
80,male,0.0,0.0,0.0,17692.722616207226,3536.7621960551332,23381.238401853607
81,female,0.0,0.0,0.0,15193.497411359314,3745.8568961501896,23590.33310194867
81,male,0.0,0.0,0.0,17692.722616207226,3536.7621960551332,23381.238401853607
82,female,0.0,0.0,0.0,15193.497411359314,3745.8568961501896,23590.33310194867
82,male,0.0,0.0,0.0,17692.722616207226,3536.7621960551332,23381.238401853607
83,female,0.0,0.0,0.0,15193.497411359314,3745.8568961501896,23590.33310194867
83,male,0.0,0.0,0.0,17692.722616207226,3536.7621960551332,23381.238401853607
84,female,0.0,0.0,0.0,15193.497411359314,3745.8568961501896,23590.33310194867
84,male,0.0,0.0,0.0,17692.722616207226,3536.7621960551332,23381.238401853607
85,female,0.0,0.0,0.0,14921.350443678706,3693.346658507604,25713.66585860266
85,male,0.0,0.0,0.0,17673.53105727186,3418.2365496672996,25438.55574976236
86,female,0.0,0.0,0.0,14921.350443678706,3693.346658507604,25713.66585860266
86,male,0.0,0.0,0.0,17673.53105727186,3418.2365496672996,25438.55574976236
87,female,0.0,0.0,0.0,14921.350443678706,3693.346658507604,25713.66585860266
87,male,0.0,0.0,0.0,17673.53105727186,3418.2365496672996,25438.55574976236
88,female,0.0,0.0,0.0,14921.350443678706,3693.346658507604,25713.66585860266
88,male,0.0,0.0,0.0,17673.53105727186,3418.2365496672996,25438.55574976236
89,female,0.0,0.0,0.0,14921.350443678706,3693.346658507604,25713.66585860266
89,male,0.0,0.0,0.0,17673.53105727186,3418.2365496672996,25438.55574976236
90,female,0.0,0.0,0.0,14463.063124287073,3621.7337117395427,27872.094290161596
90,male,0.0,0.0,0.0,17435.32471696768,3265.5037264733837,27515.86430489544
91,female,0.0,0.0,0.0,14463.063124287073,3621.7337117395427,27872.094290161596
91,male,0.0,0.0,0.0,17435.32471696768,3265.5037264733837,27515.86430489544
92,female,0.0,0.0,0.0,14463.063124287073,3621.7337117395427,27872.094290161596
92,male,0.0,0.0,0.0,17435.32471696768,3265.5037264733837,27515.86430489544
93,female,0.0,0.0,0.0,14463.063124287073,3621.7337117395427,27872.094290161596
93,male,0.0,0.0,0.0,17435.32471696768,3265.5037264733837,27515.86430489544
94,female,0.0,0.0,0.0,14463.063124287073,3621.7337117395427,27872.094290161596
94,male,0.0,0.0,0.0,17435.32471696768,3265.5037264733837,27515.86430489544
95,female,0.0,0.0,0.0,13818.63545318441,3531.018055846008,30065.61839662548
95,male,0.0,0.0,0.0,16978.103595294677,3078.5637264733837,29613.16406725285
96,female,0.0,0.0,0.0,13818.63545318441,3531.018055846008,30065.61839662548
96,male,0.0,0.0,0.0,16978.103595294677,3078.5637264733837,29613.16406725285
97,female,0.0,0.0,0.0,13818.63545318441,3531.018055846008,30065.61839662548
97,male,0.0,0.0,0.0,16978.103595294677,3078.5637264733837,29613.16406725285
98,female,0.0,0.0,0.0,13818.63545318441,3531.018055846008,30065.61839662548
98,male,0.0,0.0,0.0,16978.103595294677,3078.5637264733837,29613.16406725285
99,female,0.0,0.0,0.0,13818.63545318441,3531.018055846008,30065.61839662548
99,male,0.0,0.0,0.0,16978.103595294677,3078.5637264733837,29613.16406725285
100,female,0.0,0.0,0.0,12988.067430370722,3421.1996908269957,32294.238177994288
100,male,0.0,0.0,0.0,16301.867692252848,2857.4165496673004,31730.4550368346
101,female,0.0,0.0,0.0,12988.067430370722,3421.1996908269957,32294.238177994288
101,male,0.0,0.0,0.0,16301.867692252848,2857.4165496673004,31730.4550368346
102,female,0.0,0.0,0.0,12988.067430370722,3421.1996908269957,32294.238177994288
102,male,0.0,0.0,0.0,16301.867692252848,2857.4165496673004,31730.4550368346
103,female,0.0,0.0,0.0,12988.067430370722,3421.1996908269957,32294.238177994288
103,male,0.0,0.0,0.0,16301.867692252848,2857.4165496673004,31730.4550368346
104,female,0.0,0.0,0.0,12988.067430370722,3421.1996908269957,32294.238177994288
104,male,0.0,0.0,0.0,16301.867692252848,2857.4165496673004,31730.4550368346
105,female,0.0,0.0,0.0,11971.359055846006,3292.278616682509,34557.95363426806
105,male,0.0,0.0,0.0,15406.617007842207,2602.062196055133,33867.737213640685
106,female,0.0,0.0,0.0,11971.359055846006,3292.278616682509,34557.95363426806
106,male,0.0,0.0,0.0,15406.617007842207,2602.062196055133,33867.737213640685
107,female,0.0,0.0,0.0,11971.359055846006,3292.278616682509,34557.95363426806
107,male,0.0,0.0,0.0,15406.617007842207,2602.062196055133,33867.737213640685
108,female,0.0,0.0,0.0,11971.359055846006,3292.278616682509,34557.95363426806
108,male,0.0,0.0,0.0,15406.617007842207,2602.062196055133,33867.737213640685
109,female,0.0,0.0,0.0,11971.359055846006,3292.278616682509,34557.95363426806
109,male,0.0,0.0,0.0,15406.617007842207,2602.062196055133,33867.737213640685
110,female,0.0,0.0,0.0,11971.359055846006,3292.278616682509,34557.95363426806
110,male,0.0,0.0,0.0,15406.617007842207,2602.062196055133,33867.737213640685
