age,sex,income_first,income,income_last,expenditure_rate_first,expenditure_rate,expenditure_rate_last
25,female,-7765.836969581749,-5053.197114068441,-24216.43590969581,947.0656722908743,778.857433460076,450.3885712927756
25,male,-13255.44011406844,-13847.09326711027,-38218.54661406844,-320.42573312737636,299.03736264258555,-29.431499524714827
26,female,-7765.836969581749,-5053.197114068441,-24216.43590969581,947.0656722908743,778.857433460076,450.3885712927756
26,male,-13255.44011406844,-13847.09326711027,-38218.54661406844,-320.42573312737636,299.03736264258555,-29.431499524714827
27,female,-7765.836969581749,-5053.197114068441,-24216.43590969581,947.0656722908743,778.857433460076,450.3885712927756
27,male,-13255.44011406844,-13847.09326711027,-38218.54661406844,-320.42573312737636,299.03736264258555,-29.431499524714827
28,female,-7765.836969581749,-5053.197114068441,-24216.43590969581,947.0656722908743,778.857433460076,450.3885712927756
28,male,-13255.44011406844,-13847.09326711027,-38218.54661406844,-320.42573312737636,299.03736264258555,-29.431499524714827
29,female,-7765.836969581749,-5053.197114068441,-24216.43590969581,947.0656722908743,778.857433460076,450.3885712927756
29,male,-13255.44011406844,-13847.09326711027,-38218.54661406844,-320.42573312737636,299.03736264258555,-29.431499524714827
30,female,-7468.479958174906,-4755.840102661596,-23919.078898288968,3946.102155180608,1621.153631178707,1782.958019961977
30,male,-8516.167149239542,-9107.820302281369,-33479.273649239534,2997.670417062737,1241.4672961026615,1403.2716848859313
31,female,-7468.479958174906,-4755.840102661596,-23919.078898288968,3946.102155180608,1621.153631178707,1782.958019961977
31,male,-8516.167149239542,-9107.820302281369,-33479.273649239534,2997.670417062737,1241.4672961026615,1403.2716848859313
32,female,-7468.479958174906,-4755.840102661596,-23919.078898288968,3946.102155180608,1621.153631178707,1782.958019961977
32,male,-8516.167149239542,-9107.820302281369,-33479.273649239534,2997.670417062737,1241.4672961026615,1403.2716848859313
33,female,-7468.479958174906,-4755.840102661596,-23919.078898288968,3946.102155180608,1621.153631178707,1782.958019961977
33,male,-8516.167149239542,-9107.820302281369,-33479.273649239534,2997.670417062737,1241.4672961026615,1403.2716848859313
34,female,-7468.479958174906,-4755.840102661596,-23919.078898288968,3946.102155180608,1621.153631178707,1782.958019961977
34,male,-8516.167149239542,-9107.820302281369,-33479.273649239534,2997.670417062737,1241.4672961026615,1403.2716848859313
35,female,-7413.147889733841,-4700.508034220532,-23863.746829847907,6672.813970769961,2392.369980988593,3152.8443887832696
35,male,-5875.566809885931,-6467.219962927757,-30838.673309885933,5971.473553944867,2097.7129139733843,2858.1873217680604
36,female,-7413.147889733841,-4700.508034220532,-23863.746829847907,6672.813970769961,2392.369980988593,3152.8443887832696
36,male,-5875.566809885931,-6467.219962927757,-30838.673309885933,5971.473553944867,2097.7129139733843,2858.1873217680604
37,female,-7413.147889733841,-4700.508034220532,-23863.746829847907,6672.813970769961,2392.369980988593,3152.8443887832696
37,male,-5875.566809885931,-6467.219962927757,-30838.673309885933,5971.473553944867,2097.7129139733843,2858.1873217680604
38,female,-7413.147889733841,-4700.508034220532,-23863.746829847907,6672.813970769961,2392.369980988593,3152.8443887832696
38,male,-5875.566809885931,-6467.219962927757,-30838.673309885933,5971.473553944867,2097.7129139733843,2858.1873217680604
39,female,-7413.147889733841,-4700.508034220532,-23863.746829847907,6672.813970769961,2392.369980988593,3152.8443887832696
39,male,-5875.566809885931,-6467.219962927757,-30838.673309885933,5971.473553944867,2097.7129139733843,2858.1873217680604
40,female,-7839.933082699619,-10392.572577946768,-19309.36777460076,9127.201119058936,3092.5064828897334,4560.047677756654
40,male,-3818.9275665399236,-7833.743206368821,-19366.28968859316,8600.983677519009,2867.774216254752,4335.315411121673
41,female,-7839.933082699619,-10392.572577946768,-19309.36777460076,9127.201119058936,3092.5064828897334,4560.047677756654
41,male,-3818.9275665399236,-7833.743206368821,-19366.28968859316,8600.983677519009,2867.774216254752,4335.315411121673
42,female,-7839.933082699619,-10392.572577946768,-19309.36777460076,9127.201119058936,3092.5064828897334,4560.047677756654
42,male,-3818.9275665399236,-7833.743206368821,-19366.28968859316,8600.983677519009,2867.774216254752,4335.315411121673
43,female,-7839.933082699619,-10392.572577946768,-19309.36777460076,9127.201119058936,3092.5064828897334,4560.047677756654
43,male,-3818.9275665399236,-7833.743206368821,-19366.28968859316,8600.983677519009,2867.774216254752,4335.315411121673
44,female,-7839.933082699619,-10392.572577946768,-19309.36777460076,9127.201119058936,3092.5064828897334,4560.047677756654
44,male,-3818.9275665399236,-7833.743206368821,-19366.28968859316,8600.983677519009,2867.774216254752,4335.315411121673
45,female,-5597.828580228136,-8150.468075475284,-17067.263272129276,11309.263600047527,3721.563136882129,6004.567886882129
45,male,-3965.3015304182495,-7980.117170247147,-19512.66365247148,10886.20078778517,3551.651202946768,5834.655952946768
46,female,-5597.828580228136,-8150.468075475284,-17067.263272129276,11309.263600047527,3721.563136882129,6004.567886882129
46,male,-3965.3015304182495,-7980.117170247147,-19512.66365247148,10886.20078778517,3551.651202946768,5834.655952946768
47,female,-5597.828580228136,-8150.468075475284,-17067.263272129276,11309.263600047527,3721.563136882129,6004.567886882129
47,male,-3965.3015304182495,-7980.117170247147,-19512.66365247148,10886.20078778517,3551.651202946768,5834.655952946768
48,female,-5597.828580228136,-8150.468075475284,-17067.263272129276,11309.263600047527,3721.563136882129,6004.567886882129
48,male,-3965.3015304182495,-7980.117170247147,-19512.66365247148,10886.20078778517,3551.651202946768,5834.655952946768
49,female,-5597.828580228136,-8150.468075475284,-17067.263272129276,11309.263600047527,3721.563136882129,6004.567886882129
49,male,-3965.3015304182495,-7980.117170247147,-19512.66365247148,10886.20078778517,3551.651202946768,5834.655952946768
50,female,-2664.254087452472,-7226.181122623574,-16350.368669201518,13219.00141373574,4279.539942965779,7486.405016159695
50,male,-4019.0728916349813,-8897.149813688213,-20408.9666634981,12827.124884743345,4149.343874049428,7356.2089472433445
51,female,-2664.254087452472,-7226.181122623574,-16350.368669201518,13219.00141373574,4279.539942965779,7486.405016159695
51,male,-4019.0728916349813,-8897.149813688213,-20408.9666634981,12827.124884743345,4149.343874049428,7356.2089472433445
52,female,-2664.254087452472,-7226.181122623574,-16350.368669201518,13219.00141373574,4279.539942965779,7486.405016159695
52,male,-4019.0728916349813,-8897.149813688213,-20408.9666634981,12827.124884743345,4149.343874049428,7356.2089472433445
53,female,-2664.254087452472,-7226.181122623574,-16350.368669201518,13219.00141373574,4279.539942965779,7486.405016159695
53,male,-4019.0728916349813,-8897.149813688213,-20408.9666634981,12827.124884743345,4149.343874049428,7356.2089472433445
54,female,-2664.254087452472,-7226.181122623574,-16350.368669201518,13219.00141373574,4279.539942965779,7486.405016159695
54,male,-4019.0728916349813,-8897.149813688213,-20408.9666634981,12827.124884743345,4149.343874049428,7356.2089472433445
55,female,-4675.126360266159,-9237.053395437262,-18361.240942015207,14856.414560123574,4766.436901140684,9005.559065589352
55,male,-6842.13758840304,-11720.214510456271,-23232.03136026616,14423.755968393536,4660.852229562737,8899.974394011406
56,female,-4675.126360266159,-9237.053395437262,-18361.240942015207,14856.414560123574,4766.436901140684,9005.559065589352
56,male,-6842.13758840304,-11720.214510456271,-23232.03136026616,14423.755968393536,4660.852229562737,8899.974394011406
57,female,-4675.126360266159,-9237.053395437262,-18361.240942015207,14856.414560123574,4766.436901140684,9005.559065589352
57,male,-6842.13758840304,-11720.214510456271,-23232.03136026616,14423.755968393536,4660.852229562737,8899.974394011406
58,female,-4675.126360266159,-9237.053395437262,-18361.240942015207,14856.414560123574,4766.436901140684,9005.559065589352
58,male,-6842.13758840304,-11720.214510456271,-23232.03136026616,14423.755968393536,4660.852229562737,8899.974394011406
59,female,-4675.126360266159,-9237.053395437262,-18361.240942015207,14856.414560123574,4766.436901140684,9005.559065589352
59,male,-6842.13758840304,-11720.214510456271,-23232.03136026616,14423.755968393536,4660.852229562737,8899.974394011406
60,female,-9519.470383174908,-12739.719019391636,-17487.298713878325,16221.503039211022,5182.254011406844,10562.0300351711
60,male,-9822.44642110266,-16677.30069809886,-23195.10775665399,15676.09403873574,5086.176269486692,10465.95229325095
61,female,-9519.470383174908,-12739.719019391636,-17487.298713878325,16221.503039211022,5182.254011406844,10562.0300351711
61,male,-9822.44642110266,-16677.30069809886,-23195.10775665399,15676.09403873574,5086.176269486692,10465.95229325095
62,female,-9519.470383174908,-12739.719019391636,-17487.298713878325,16221.503039211022,5182.254011406844,10562.0300351711
62,male,-9822.44642110266,-16677.30069809886,-23195.10775665399,15676.09403873574,5086.176269486692,10465.95229325095
63,female,-9519.470383174908,-12739.719019391636,-17487.298713878325,16221.503039211022,5182.254011406844,10562.0300351711
63,male,-9822.44642110266,-16677.30069809886,-23195.10775665399,15676.09403873574,5086.176269486692,10465.95229325095
64,female,-9519.470383174908,-12739.719019391636,-17487.298713878325,16221.503039211022,5182.254011406844,10562.0300351711
64,male,-9822.44642110266,-16677.30069809886,-23195.10775665399,15676.09403873574,5086.176269486692,10465.95229325095
65,female,0.0,0.0,0.0,17314.266850998098,5526.991273764258,12155.81792490494
65,male,0.0,0.0,0.0,16584.13909576996,5425.315993821292,12054.142644961976
66,female,0.0,0.0,0.0,17314.266850998098,5526.991273764258,12155.81792490494
66,male,0.0,0.0,0.0,16584.13909576996,5425.315993821292,12054.142644961976
67,female,0.0,0.0,0.0,17314.266850998098,5526.991273764258,12155.81792490494
67,male,0.0,0.0,0.0,16584.13909576996,5425.315993821292,12054.142644961976
68,female,0.0,0.0,0.0,17314.266850998098,5526.991273764258,12155.81792490494
68,male,0.0,0.0,0.0,16584.13909576996,5425.315993821292,12054.142644961976
69,female,0.0,0.0,0.0,17314.266850998098,5526.991273764258,12155.81792490494
69,male,0.0,0.0,0.0,16584.13909576996,5425.315993821292,12054.142644961976
70,female,0.0,0.0,0.0,18134.70599548479,5800.648688212928,13786.922734790876
70,male,0.0,0.0,0.0,17147.891139496194,5678.271402566539,13664.545449144485
71,female,0.0,0.0,0.0,18134.70599548479,5800.648688212928,13786.922734790876
71,male,0.0,0.0,0.0,17147.891139496194,5678.271402566539,13664.545449144485
72,female,0.0,0.0,0.0,18134.70599548479,5800.648688212928,13786.922734790876
72,male,0.0,0.0,0.0,17147.891139496194,5678.271402566539,13664.545449144485
73,female,0.0,0.0,0.0,18134.70599548479,5800.648688212928,13786.922734790876
73,male,0.0,0.0,0.0,17147.891139496194,5678.271402566539,13664.545449144485
74,female,0.0,0.0,0.0,18134.70599548479,5800.648688212928,13786.922734790876
74,male,0.0,0.0,0.0,17147.891139496194,5678.271402566539,13664.545449144485
75,female,0.0,0.0,0.0,18682.8204726711,6003.226254752852,15455.344464828897
75,male,0.0,0.0,0.0,17367.350169914447,5845.042495722431,15297.160705798478
76,female,0.0,0.0,0.0,18682.8204726711,6003.226254752852,15455.344464828897
76,male,0.0,0.0,0.0,17367.350169914447,5845.042495722431,15297.160705798478
77,female,0.0,0.0,0.0,18682.8204726711,6003.226254752852,15455.344464828897
77,male,0.0,0.0,0.0,17367.350169914447,5845.042495722431,15297.160705798478
78,female,0.0,0.0,0.0,18682.8204726711,6003.226254752852,15455.344464828897
78,male,0.0,0.0,0.0,17367.350169914447,5845.042495722431,15297.160705798478
79,female,0.0,0.0,0.0,18682.8204726711,6003.226254752852,15455.344464828897
79,male,0.0,0.0,0.0,17367.350169914447,5845.042495722431,15297.160705798478
80,female,0.0,0.0,0.0,18958.610282557038,6134.723973384031,17161.08311501901
80,male,0.0,0.0,0.0,17242.516187024714,5925.629273288973,16951.98841492395
81,female,0.0,0.0,0.0,18958.610282557038,6134.723973384031,17161.08311501901
81,male,0.0,0.0,0.0,17242.516187024714,5925.629273288973,16951.98841492395
82,female,0.0,0.0,0.0,18958.610282557038,6134.723973384031,17161.08311501901
82,male,0.0,0.0,0.0,17242.516187024714,5925.629273288973,16951.98841492395
83,female,0.0,0.0,0.0,18958.610282557038,6134.723973384031,17161.08311501901
83,male,0.0,0.0,0.0,17242.516187024714,5925.629273288973,16951.98841492395
84,female,0.0,0.0,0.0,18958.610282557038,6134.723973384031,17161.08311501901
84,male,0.0,0.0,0.0,17242.516187024714,5925.629273288973,16951.98841492395
85,female,0.0,0.0,0.0,18962.075425142582,6195.1418441064625,18904.13868536121
85,male,0.0,0.0,0.0,16773.389190826994,5920.03173526616,18629.028576520912
86,female,0.0,0.0,0.0,18962.075425142582,6195.1418441064625,18904.13868536121
86,male,0.0,0.0,0.0,16773.389190826994,5920.03173526616,18629.028576520912
87,female,0.0,0.0,0.0,18962.075425142582,6195.1418441064625,18904.13868536121
87,male,0.0,0.0,0.0,16773.389190826994,5920.03173526616,18629.028576520912
88,female,0.0,0.0,0.0,18962.075425142582,6195.1418441064625,18904.13868536121
88,male,0.0,0.0,0.0,16773.389190826994,5920.03173526616,18629.028576520912
89,female,0.0,0.0,0.0,18962.075425142582,6195.1418441064625,18904.13868536121
89,male,0.0,0.0,0.0,16773.389190826994,5920.03173526616,18629.028576520912
90,female,0.0,0.0,0.0,18693.21590042776,6184.479866920153,20684.511175855514
90,male,0.0,0.0,0.0,15959.969181321292,5828.249881653992,20328.28119058935
91,female,0.0,0.0,0.0,18693.21590042776,6184.479866920153,20684.511175855514
91,male,0.0,0.0,0.0,15959.969181321292,5828.249881653992,20328.28119058935
92,female,0.0,0.0,0.0,18693.21590042776,6184.479866920153,20684.511175855514
92,male,0.0,0.0,0.0,15959.969181321292,5828.249881653992,20328.28119058935
93,female,0.0,0.0,0.0,18693.21590042776,6184.479866920153,20684.511175855514
93,male,0.0,0.0,0.0,15959.969181321292,5828.249881653992,20328.28119058935
94,female,0.0,0.0,0.0,18693.21590042776,6184.479866920153,20684.511175855514
94,male,0.0,0.0,0.0,15959.969181321292,5828.249881653992,20328.28119058935
95,female,0.0,0.0,0.0,18152.03170841255,6102.738041825095,22502.2005865019
95,male,0.0,0.0,0.0,14802.256158507606,5650.28371245247,22049.746257129278
96,female,0.0,0.0,0.0,18152.03170841255,6102.738041825095,22502.2005865019
96,male,0.0,0.0,0.0,14802.256158507606,5650.28371245247,22049.746257129278
97,female,0.0,0.0,0.0,18152.03170841255,6102.738041825095,22502.2005865019
97,male,0.0,0.0,0.0,14802.256158507606,5650.28371245247,22049.746257129278
98,female,0.0,0.0,0.0,18152.03170841255,6102.738041825095,22502.2005865019
98,male,0.0,0.0,0.0,14802.256158507606,5650.28371245247,22049.746257129278
99,female,0.0,0.0,0.0,18152.03170841255,6102.738041825095,22502.2005865019
99,male,0.0,0.0,0.0,14802.256158507606,5650.28371245247,22049.746257129278
100,female,0.0,0.0,0.0,17338.522849096957,5949.916368821293,24357.206917300377
100,male,0.0,0.0,0.0,13300.250122385927,5386.133227661596,23793.423776140684
101,female,0.0,0.0,0.0,17338.522849096957,5949.916368821293,24357.206917300377
101,male,0.0,0.0,0.0,13300.250122385927,5386.133227661596,23793.423776140684
102,female,0.0,0.0,0.0,17338.522849096957,5949.916368821293,24357.206917300377
102,male,0.0,0.0,0.0,13300.250122385927,5386.133227661596,23793.423776140684
103,female,0.0,0.0,0.0,17338.522849096957,5949.916368821293,24357.206917300377
103,male,0.0,0.0,0.0,13300.250122385927,5386.133227661596,23793.423776140684
104,female,0.0,0.0,0.0,17338.522849096957,5949.916368821293,24357.206917300377
104,male,0.0,0.0,0.0,13300.250122385927,5386.133227661596,23793.423776140684
105,female,0.0,0.0,0.0,16252.689322480988,5726.014847908745,26249.530168250953
105,male,0.0,0.0,0.0,11453.951072956272,5035.798427281367,25559.313747623568
106,female,0.0,0.0,0.0,16252.689322480988,5726.014847908745,26249.530168250953
106,male,0.0,0.0,0.0,11453.951072956272,5035.798427281367,25559.313747623568
107,female,0.0,0.0,0.0,16252.689322480988,5726.014847908745,26249.530168250953
107,male,0.0,0.0,0.0,11453.951072956272,5035.798427281367,25559.313747623568
108,female,0.0,0.0,0.0,16252.689322480988,5726.014847908745,26249.530168250953
108,male,0.0,0.0,0.0,11453.951072956272,5035.798427281367,25559.313747623568
109,female,0.0,0.0,0.0,16252.689322480988,5726.014847908745,26249.530168250953
109,male,0.0,0.0,0.0,11453.951072956272,5035.798427281367,25559.313747623568
110,female,0.0,0.0,0.0,16252.689322480988,5726.014847908745,26249.530168250953
110,male,0.0,0.0,0.0,11453.951072956272,5035.798427281367,25559.313747623568
